"pro src","item-gallery src","item-gallery src 2","map-content src","logo-branding src","item-link","item-price","item-detail","item-detail 2","item-detail 3","ellipsis","item-parking","listing-tags"
"","","","","https://st3.idealista.pt/3f/6b/1d/amberstar.gif","T3 flat in Pedrouços, Belém","779,000","T3","192 m²","2nd floor with lift","Excellent 3 bedroom flat with balcony and total area of 192m2, situated on the 2nd floor with lift.
This stunning property has 138m2 of gross private area and 54m2 of gross dependent area, which includes 3 parking spaces and storage.
The flat has plenty of natural light and is divided into:
- Large living room with","",""
"","","","","https://st3.idealista.pt/83/27/ad/comprarcasaevora.gif","T2 flat in rua Ivone Silva, 442745128, Centro de Queluz, Queluz e Belas","180,000","T2","94 m²","without lift","2 bedroom apartment on the 4th floor with balcony, located on Rua Ivone Silva, in Queluz.
Charming 2 bedroom apartment located on the 4th floor, without elevator, providing a peaceful atmosphere and a unique view. With an area of 94 m2, this property stands out for its large and functional spaces.
Upon entering, you","","Urgent"
"","","","","https://st3.idealista.pt/f0/9d/4a/metodopre.gif","Detached house in Areia - Birre, Cascais, Cascais e Estoril","5,100,000","T6","575 m²","","Unusual detached house, under construction, very well located in the prestigious residential area of Birre.
Contemporary in style, typology T6, with high quality materials and finishes and lift, has the following composition:
- Floor 0: Entrance hall with 28m2, living room with fireplace and dining room with connecti","Parking included","Luxury"
"","","","","https://st3.idealista.pt/3d/dd/5b/dohler-homes-real-estate.gif","T2 flat in rua das Laranjeiras, Laranjeiras, São Domingos de Benfica","429,900","T2","66 m²","Ground floor without lift","2+2 bedroom apartment fully refurbished and furnished with 66m2, inserted in the first floor of a building in good condition and without elevator. Located in São Domingos de Benfica and in a family neighborhood, traditional commerce, design and furniture stores, cafes and restaurants, proximity to public transport, and","",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","T4 flat in rua Alberto Sanches de Castro, 8, Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira","350,000","T4","125 m²","with lift","5-room apartment with 120m2 of floor space, located in Póvoa de Santa Iria, close to all types of shops, schools, public transport and approximately 10 minutes from Lisbon.
Property with three fronts, with river views and plenty of sunlight, the property has generous areas that separate the private area from the social","",""
"","","","","https://st3.idealista.pt/b4/f6/7d/century-21-rodolfo-natario.gif","T1 flat in rua Joaquim Rocha Cabral, 7, Campo Grande, Alvalade","450,000","T1","102 m²","6th floor with lift","Come and discover this T1 apartment, located in a gated community with swimming pool, located in Alvalade.
Upon entering this exquisite apartment, you will immediately be enveloped by a welcoming environment with standards of contemporary elegance, highlighted by the luxury finishes evident in every detail and the dis","Parking included",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","Detached house in estrada Tojas, Centro, Alcabideche","430,000","T12","305 m²","","Are you looking for a solid investment with great return potential? We present to you an excellent opportunity in Cascais, a house with large land and the possibility of carrying out work with intelligent use of the existing construction.
The property stands out for its spacious land, offering a range of opportunities","",""
"","","","","https://st3.idealista.pt/91/a1/26/century-21-colombo.gif","Detached house in rua Santa Mónica, 51, Bairro Santana - Cobre, Cascais, Cascais e Estoril","880,000","T5","284 m²","","I present this very bright villa with 5 bedrooms and 284㎡ of private gross area inserted in a plot of land with 310㎡.
Recently remodeled and ready to move in, divided into 3 floors.
On the entrance floor you will find the common room open plan to the kitchen, fully equipped with electric hob and oven, extractor fan, mi","",""
"","","","","https://st3.idealista.pt/55/ad/57/piquet-realty.gif","T3 flat in Anjos, Arroios","850,000","T3","159 m²","1st floor","3 bedroom apartment in Anjos, located in a charming and typical building from the 50s, in the heart of the city center. With a generous area of 159m2, this property is currently undergoing total rehabilitation, with completion scheduled for the end of September 2023.
The fully equipped kitchen offers practicality and","","Renovated"
"","","","","https://st3.idealista.pt/73/d6/9a/eravilafrancadexira.gif","T4 flat in rua Noel Perdigão, Vila Franca de Xira","235,000","T4","106 m²","4th floor with lift","4 bedroom apartment completely renovated in the prime area of Vila Franca de Xira.
All rooms with wardrobes and balconies overlooking the Tagus River, fully equipped kitchen and awning.
Building with elevator located in front of the train station, rail stop and all types of services, shops and schools.
Don't miss th","",""
"","","","","https://st3.idealista.pt/73/d6/9a/eravilafrancadexira.gif","Semi-detached house, quinta R. Clemente José dos Santos, Vila Franca de Xira","429,000","T4","358 m²","","Detached 4 bedroom villa with 2 floors and basement/garage located in Quinta dos Fidalgos in Vila Franca de Xira.
House consisting on the ground floor of a kitchen equipped with access to the garden and a living room with fireplace. It also has a complete bathroom. On the upper floor there are 4 bedrooms, one of them","Parking included",""
"","","","","https://st3.idealista.pt/ec/18/57/maisconsultores-epic.gif","House in São Miguel das Encostas - Silveiras, Carcavelos e Parede","1,300,000","T3","345 m²","","Modern, new, detached house recently completed, with basement, ground floor, 1st floor, swimming pool, garden and garage. Built according to the most recent, modern, ecological and safe procedures, with the aim of providing its future owner with the best possible comfort and well-being. Spacious living areas, with a li","Parking included",""
"","","","","https://st3.idealista.pt/b0/40/16/kw-select-lisboa.gif","T4 flat in avenida Doutor José Pontes, 7, Reboleira, Venteira","310,000","T4","143 m²","2nd floor without lift","APARTMENT WITH 5 ROOMS, IN REBOLEIRA NEXT TO THE JOSÉ GOMES STADIUM (ESTRELA DA AMADORA) 300 METERS FROM THE TRAIN AND METRO
In a PREMIUM location!
Stunning view over the entire city of LISBON.
With a total area of 144 m2, it consists of the following divisions:
1 living and dining room; 4 bedrooms (one with wardrobe);","",""
"","","","","https://st3.idealista.pt/66/b7/54/era---alges-miraflores.gif","T2 flat, Av 25 de Abril, Linda-a-Velha, Algés - Linda-a-Velha - Cruz Quebrada - Dafundo","240,000","T2","78 m²","4th floor without lift","Well located in one of the main avenues of Linda-a-Velha, the Av. 25 de Abril de 1974, next to the Central Park roundabout, this 75 m2 apartment has 2 good-sized bedrooms and a 28 m2 living room with access to a balcony, currently marquised.
In the hall there is a built-in wardrobe and pantry.
It has enormous potenti","",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","T1 flat, Av. Bombeiros Voluntarios, 27, Vialonga, Vila Franca de Xira","220,000","T1","91 m²","with lift","Quality and refinement on the outskirts of Lisbon!
Encosta do Moinho development is the perfect symbiosis between the tranquility of the capital's surroundings and the delight of the senses: a panoramic view where you can contemplate the Tagus and reach the horizon.
Just a few minutes from Lisbon, this development lo","",""
"","","","","https://st3.idealista.pt/e2/a2/f3/expo-portela.gif","T2 flat in rua do Danúbio, Expo Norte, Parque das Nações","499,900","T2","77 m²","3rd floor with lift","Discover this elegant remodeled apartment in Parque das Nações (Expo Norte) with 2 bedrooms, 2 bathrooms and stunning views. Includes parking and storage. With air conditioning, fully electric house and electric shutters. Perfectly integrated with nature, close to schools and services.","Parking included",""
"","","","","https://st3.idealista.pt/0f/41/57/kw-sol-mediacao-imobiliaria.gif","Detached house in rua de Almosquia, 13, Bairro Santana - Cobre, Cascais, Cascais e Estoril","1,790,000","T5","391 m²","","Located in Birre, one of the most privileged areas of Cascais, you will find this charming detached house, with 7 rooms, with a total construction area of 391m2 on a 600m2 corner plot of land. Just a few minutes from Guincho beach, the center of Cascais, Quinta da Marinha and access to the A5.
With a solid constructi","Parking included",""
"","","","","","","","","","","","",""
"","","","","https://st3.idealista.pt/e3/53/86/ins-portugal.gif","House in Fábrica da Pólvora, Barcarena","595,000","T4","190 m²","","4 bedroom townhouse located in the Oeiras Golf & Residence Urbanization, in Barcarena, with great access, ten minutes from Lisbon and twenty minutes from Cascais. Surrounded by green spaces, close to the Instituto Superior Técnico and close to Oeiras International School, Tagus Park and Lagoas Park. It is also approxim","Parking included",""
"","","","","https://st3.idealista.pt/32/e7/4f/remaxvip.gif","T4 flat in rua Cidade da Horta, Estefânia, São Jorge de Arroios, Arroios","535,000","T4","106 m²","3rd floor with lift","4 bedroom apartment, on the 3rd floor, in Estefânia | Lisbon.
In a building dating from before 1951, with elevator.
The property currently has 2 bedrooms and 3 social areas.
Improvements were made in 2020, changing the floor plan to a 2-bedroom apartment, whose bedroom has a 9 m² dressing room, as well as a living roo","",""
"","","","","https://st3.idealista.pt/91/17/7e/chavenovasul.gif","T4 flat in avenida David Mourão Ferreira, Nn, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar","785,000","T4","208 m²","7th floor with lift","4 bedroom apartment, under construction, with a gross private area of 203.18 m2, in the parish of Lumiar, municipality of Lisbon.
Location and surroundings: located at Av. David Mourão Ferreira, Malha 6, in Alta de Lisboa, in a predominantly residential area, next to Parque Oeste and close to Parque das Conchas, surro","Parking included",""
"","","","","https://st3.idealista.pt/14/ed/e1/castelhana.gif","T2 flat in avenida Afonso Costa, 18, Casal Vistoso, Areeiro","530,000","T2","75 m²","1st floor with lift","2 bedroom apartment with 75 m2 and 1 parking space in a new residential development on Avenida Afonso Costa, in Areeiro.
Of new construction and modern architecture with two modern and glazed facades, the building comprises 74 apartments of types T0, T1, T2 and T4 and a large penthouse, spread over 12 floors. With co-","Parking included",""
